,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Continent
3620,EST,Estonia,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3621,EST,Estonia,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3622,EST,Estonia,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3623,EST,Estonia,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3624,EST,Estonia,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3625,EST,Estonia,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3626,EST,Estonia,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3627,EST,Estonia,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3628,EST,Estonia,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3629,EST,Estonia,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3630,EST,Estonia,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3631,EST,Estonia,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3632,EST,Estonia,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3633,EST,Estonia,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3634,EST,Estonia,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3635,EST,Estonia,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3636,EST,Estonia,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3637,EST,Estonia,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3638,EST,Estonia,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3639,EST,Estonia,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3640,EST,Estonia,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3641,EST,Estonia,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3642,EST,Estonia,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3643,EST,Estonia,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3644,EST,Estonia,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3645,EST,Estonia,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3646,EST,Estonia,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3647,EST,Estonia,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3648,EST,Estonia,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3649,EST,Estonia,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3650,EST,Estonia,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3651,EST,Estonia,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3652,EST,Estonia,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3653,EST,Estonia,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3654,EST,Estonia,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3655,EST,Estonia,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3656,EST,Estonia,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3657,EST,Estonia,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3658,EST,Estonia,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3659,EST,Estonia,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3660,EST,Estonia,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3661,EST,Estonia,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3662,EST,Estonia,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3663,EST,Estonia,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3664,EST,Estonia,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3665,EST,Estonia,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3666,EST,Estonia,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3667,EST,Estonia,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3668,EST,Estonia,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3669,EST,Estonia,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3670,EST,Estonia,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3671,EST,Estonia,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3672,EST,Estonia,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3673,EST,Estonia,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3674,EST,Estonia,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3675,EST,Estonia,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3676,EST,Estonia,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3677,EST,Estonia,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3678,EST,Estonia,2020-02-28,1,1,0,0,0.754,0.754,0.0,0.0,4.0
3679,EST,Estonia,2020-02-29,1,0,0,0,0.754,0.0,0.0,0.0,4.0
3680,EST,Estonia,2020-03-01,1,0,0,0,0.754,0.0,0.0,0.0,4.0
3681,EST,Estonia,2020-03-02,1,0,0,0,0.754,0.0,0.0,0.0,4.0
3682,EST,Estonia,2020-03-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3683,EST,Estonia,2020-03-04,2,1,0,0,1.508,0.754,0.0,0.0,4.0
3684,EST,Estonia,2020-03-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3685,EST,Estonia,2020-03-06,5,3,0,0,3.7689999999999997,2.262,0.0,0.0,4.0
3686,EST,Estonia,2020-03-07,10,5,0,0,7.537999999999999,3.7689999999999997,0.0,0.0,4.0
3687,EST,Estonia,2020-03-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3688,EST,Estonia,2020-03-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3689,EST,Estonia,2020-03-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3690,EST,Estonia,2020-03-11,13,3,0,0,9.8,2.262,0.0,0.0,4.0
3691,EST,Estonia,2020-03-12,16,3,0,0,12.061,2.262,0.0,0.0,4.0
3692,EST,Estonia,2020-03-13,27,11,0,0,20.354,8.292,0.0,0.0,4.0
3693,EST,Estonia,2020-03-14,79,52,0,0,59.553000000000004,39.2,0.0,0.0,4.0
3694,EST,Estonia,2020-03-15,115,36,0,0,86.69200000000001,27.138,0.0,0.0,4.0
3695,EST,Estonia,2020-03-16,171,56,0,0,128.907,42.215,0.0,0.0,4.0
3696,EST,Estonia,2020-03-17,205,34,0,0,154.537,25.631,0.0,0.0,4.0
3697,EST,Estonia,2020-03-18,225,20,0,0,169.614,15.077,0.0,0.0,4.0
3698,EST,Estonia,2020-03-19,258,33,0,0,194.49099999999999,24.877,0.0,0.0,4.0
3699,EST,Estonia,2020-03-20,267,9,0,0,201.27599999999998,6.785,0.0,0.0,4.0
3700,EST,Estonia,2020-03-21,283,16,0,0,213.33700000000002,12.061,0.0,0.0,4.0
3701,EST,Estonia,2020-03-22,306,23,0,0,230.675,17.338,0.0,0.0,4.0
3702,EST,Estonia,2020-03-23,326,20,0,0,245.752,15.077,0.0,0.0,4.0
3703,EST,Estonia,2020-03-24,352,26,0,0,265.35200000000003,19.6,0.0,0.0,4.0
3704,EST,Estonia,2020-03-25,369,17,0,0,278.16700000000003,12.815,0.0,0.0,4.0
3705,EST,Estonia,2020-03-26,404,35,1,1,304.552,26.384,0.754,0.754,4.0
3706,EST,Estonia,2020-03-27,538,134,1,0,405.56699999999995,101.015,0.754,0.0,4.0
3707,EST,Estonia,2020-03-28,575,37,1,0,433.459,27.892,0.754,0.0,4.0
3708,EST,Estonia,2020-03-29,640,65,1,0,482.458,49.0,0.754,0.0,4.0
3709,EST,Estonia,2020-03-30,679,39,3,2,511.858,29.4,2.262,1.508,4.0
3710,EST,Estonia,2020-03-31,715,36,3,0,538.997,27.138,2.262,0.0,4.0
3711,EST,Estonia,2020-04-01,745,30,4,1,561.612,22.615,3.015,0.754,4.0
3712,EST,Estonia,2020-04-02,779,34,5,1,587.242,25.631,3.7689999999999997,0.754,4.0
3713,EST,Estonia,2020-04-03,858,79,11,6,646.7959999999999,59.553000000000004,8.292,4.523,4.0
3714,EST,Estonia,2020-04-04,961,103,12,1,724.442,77.646,9.046,0.754,4.0
3715,EST,Estonia,2020-04-05,1018,57,13,1,767.4110000000001,42.968999999999994,9.8,0.754,4.0
3716,EST,Estonia,2020-04-06,1097,79,15,2,826.9639999999999,59.553000000000004,11.308,1.508,4.0
3717,EST,Estonia,2020-04-07,1108,11,19,4,835.2560000000001,8.292,14.323,3.015,4.0
3718,EST,Estonia,2020-04-08,1149,41,21,2,866.164,30.906999999999996,15.831,1.508,4.0
3719,EST,Estonia,2020-04-09,1185,36,24,3,893.302,27.138,18.092,2.262,4.0
3720,EST,Estonia,2020-04-10,1207,22,24,0,909.887,16.585,18.092,0.0,4.0
3721,EST,Estonia,2020-04-11,1258,51,24,0,948.332,38.446,18.092,0.0,4.0
3722,EST,Estonia,2020-04-12,1304,46,24,0,983.0089999999999,34.677,18.092,0.0,4.0
3723,EST,Estonia,2020-04-13,1309,5,25,1,986.778,3.7689999999999997,18.846,0.754,4.0
3724,EST,Estonia,2020-04-14,1332,23,28,3,1004.117,17.338,21.108,2.262,4.0
3725,EST,Estonia,2020-04-15,1373,41,31,3,1035.024,30.906999999999996,23.369,2.262,4.0
3726,EST,Estonia,2020-04-16,1402,29,35,4,1056.886,21.861,26.384,3.015,4.0
3727,EST,Estonia,2020-04-17,1434,32,36,1,1081.009,24.123,27.138,0.754,4.0
3728,EST,Estonia,2020-04-18,1459,25,38,2,1099.855,18.846,28.646,1.508,4.0
3729,EST,Estonia,2020-04-19,1512,53,38,0,1139.808,39.954,28.646,0.0,4.0
3730,EST,Estonia,2020-04-20,1528,16,40,2,1151.87,12.061,30.154,1.508,4.0
3769,FIN,Finland,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3770,FIN,Finland,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3771,FIN,Finland,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3772,FIN,Finland,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3773,FIN,Finland,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3774,FIN,Finland,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3775,FIN,Finland,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3776,FIN,Finland,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3777,FIN,Finland,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3778,FIN,Finland,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3779,FIN,Finland,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3780,FIN,Finland,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3781,FIN,Finland,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3782,FIN,Finland,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3783,FIN,Finland,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3784,FIN,Finland,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3785,FIN,Finland,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3786,FIN,Finland,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3787,FIN,Finland,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3788,FIN,Finland,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3789,FIN,Finland,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3790,FIN,Finland,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3791,FIN,Finland,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3792,FIN,Finland,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3793,FIN,Finland,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3794,FIN,Finland,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3795,FIN,Finland,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3796,FIN,Finland,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3797,FIN,Finland,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3798,FIN,Finland,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3799,FIN,Finland,2020-01-30,1,1,0,0,0.18,0.18,0.0,0.0,4.0
3800,FIN,Finland,2020-01-31,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3801,FIN,Finland,2020-02-01,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3802,FIN,Finland,2020-02-02,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3803,FIN,Finland,2020-02-03,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3804,FIN,Finland,2020-02-04,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3805,FIN,Finland,2020-02-05,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3806,FIN,Finland,2020-02-06,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3807,FIN,Finland,2020-02-07,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3808,FIN,Finland,2020-02-08,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3809,FIN,Finland,2020-02-09,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3810,FIN,Finland,2020-02-10,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3811,FIN,Finland,2020-02-11,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3812,FIN,Finland,2020-02-12,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3813,FIN,Finland,2020-02-13,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3814,FIN,Finland,2020-02-14,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3815,FIN,Finland,2020-02-15,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3816,FIN,Finland,2020-02-16,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3817,FIN,Finland,2020-02-17,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3818,FIN,Finland,2020-02-18,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3819,FIN,Finland,2020-02-19,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3820,FIN,Finland,2020-02-20,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3821,FIN,Finland,2020-02-21,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3822,FIN,Finland,2020-02-22,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3823,FIN,Finland,2020-02-23,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3824,FIN,Finland,2020-02-24,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3825,FIN,Finland,2020-02-25,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3826,FIN,Finland,2020-02-26,1,0,0,0,0.18,0.0,0.0,0.0,4.0
3827,FIN,Finland,2020-02-27,2,1,0,0,0.361,0.18,0.0,0.0,4.0
3828,FIN,Finland,2020-02-28,2,0,0,0,0.361,0.0,0.0,0.0,4.0
3829,FIN,Finland,2020-02-29,3,1,0,0,0.541,0.18,0.0,0.0,4.0
3830,FIN,Finland,2020-03-01,3,0,0,0,0.541,0.0,0.0,0.0,4.0
3831,FIN,Finland,2020-03-02,6,3,0,0,1.083,0.541,0.0,0.0,4.0
3832,FIN,Finland,2020-03-04,7,1,0,0,1.263,0.18,0.0,0.0,4.0
3833,FIN,Finland,2020-03-06,12,5,0,0,2.166,0.902,0.0,0.0,4.0
3834,FIN,Finland,2020-03-07,19,7,0,0,3.429,1.263,0.0,0.0,4.0
3835,FIN,Finland,2020-03-09,30,11,0,0,5.414,1.985,0.0,0.0,4.0
3836,FIN,Finland,2020-03-10,40,10,0,0,7.218999999999999,1.805,0.0,0.0,4.0
3837,FIN,Finland,2020-03-12,59,19,0,0,10.648,3.429,0.0,0.0,4.0
3838,FIN,Finland,2020-03-13,155,96,0,0,27.975,17.326,0.0,0.0,4.0
3839,FIN,Finland,2020-03-14,183,28,0,0,33.028,5.053,0.0,0.0,4.0
3840,FIN,Finland,2020-03-15,210,27,0,0,37.900999999999996,4.873,0.0,0.0,4.0
3841,FIN,Finland,2020-03-16,267,57,0,0,48.18899999999999,10.287,0.0,0.0,4.0
3842,FIN,Finland,2020-03-17,272,5,0,0,49.091,0.902,0.0,0.0,4.0
3843,FIN,Finland,2020-03-18,319,47,0,0,57.574,8.482999999999999,0.0,0.0,4.0
3844,FIN,Finland,2020-03-19,369,50,0,0,66.598,9.024,0.0,0.0,4.0
3845,FIN,Finland,2020-03-20,400,31,0,0,72.193,5.595,0.0,0.0,4.0
3846,FIN,Finland,2020-03-21,450,50,0,0,81.217,9.024,0.0,0.0,4.0
3847,FIN,Finland,2020-03-22,521,71,1,1,94.031,12.814,0.18,0.18,4.0
3848,FIN,Finland,2020-03-23,626,105,1,0,112.98200000000001,18.951,0.18,0.0,4.0
3849,FIN,Finland,2020-03-24,700,74,1,0,126.337,13.356,0.18,0.0,4.0
3850,FIN,Finland,2020-03-25,792,92,1,0,142.942,16.604,0.18,0.0,4.0
3851,FIN,Finland,2020-03-26,880,88,3,2,158.82399999999998,15.882,0.541,0.361,4.0
3852,FIN,Finland,2020-03-27,958,78,4,1,172.90200000000002,14.078,0.722,0.18,4.0
3853,FIN,Finland,2020-03-28,1025,67,7,3,184.99400000000003,12.092,1.263,0.541,4.0
3854,FIN,Finland,2020-03-29,1218,193,9,2,219.827,34.833,1.624,0.361,4.0
3855,FIN,Finland,2020-03-30,1218,0,11,2,219.827,0.0,1.985,0.361,4.0
3856,FIN,Finland,2020-03-31,1313,95,13,2,236.97299999999998,17.146,2.346,0.361,4.0
3857,FIN,Finland,2020-04-01,1384,71,17,4,249.787,12.814,3.068,0.722,4.0
3858,FIN,Finland,2020-04-02,1446,62,17,0,260.97700000000003,11.19,3.068,0.0,4.0
3859,FIN,Finland,2020-04-03,1518,72,19,2,273.972,12.995,3.429,0.361,4.0
3860,FIN,Finland,2020-04-04,1615,97,20,1,291.478,17.507,3.61,0.18,4.0
3861,FIN,Finland,2020-04-05,1882,267,25,5,339.667,48.18899999999999,4.512,0.902,4.0
3862,FIN,Finland,2020-04-06,1927,45,27,2,347.789,8.122,4.873,0.361,4.0
3863,FIN,Finland,2020-04-07,2176,249,27,0,392.72900000000004,44.94,4.873,0.0,4.0
3864,FIN,Finland,2020-04-08,2308,132,34,7,416.55300000000005,23.824,6.136,1.263,4.0
3865,FIN,Finland,2020-04-09,2487,179,40,6,448.85900000000004,32.306,7.218999999999999,1.083,4.0
3866,FIN,Finland,2020-04-10,2605,118,42,2,470.156,21.296999999999997,7.58,0.361,4.0
3867,FIN,Finland,2020-04-11,2769,164,48,6,499.755,29.599,8.663,1.083,4.0
3868,FIN,Finland,2020-04-12,2905,136,49,1,524.3,24.546,8.844,0.18,4.0
3869,FIN,Finland,2020-04-13,2974,69,56,7,536.754,12.453,10.107000000000001,1.263,4.0
3870,FIN,Finland,2020-04-14,3064,90,59,3,552.997,16.243,10.648,0.541,4.0
3871,FIN,Finland,2020-04-15,3161,97,64,5,570.504,17.507,11.550999999999998,0.902,4.0
3872,FIN,Finland,2020-04-16,3237,76,72,8,584.22,13.717,12.995,1.444,4.0
3873,FIN,Finland,2020-04-17,3369,132,75,3,608.044,23.824,13.536,0.541,4.0
3874,FIN,Finland,2020-04-18,3489,120,82,7,629.702,21.658,14.8,1.263,4.0
3875,FIN,Finland,2020-04-19,3681,192,90,8,664.3539999999999,34.653,16.243,1.444,4.0
3876,FIN,Finland,2020-04-20,3783,102,94,4,682.763,18.409000000000002,16.965,0.722,4.0
3926,FRA,France,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3927,FRA,France,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3928,FRA,France,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3929,FRA,France,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3930,FRA,France,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3931,FRA,France,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3932,FRA,France,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3933,FRA,France,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3934,FRA,France,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3935,FRA,France,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3936,FRA,France,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3937,FRA,France,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3938,FRA,France,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3939,FRA,France,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3940,FRA,France,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3941,FRA,France,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3942,FRA,France,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3943,FRA,France,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3944,FRA,France,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3945,FRA,France,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3946,FRA,France,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3947,FRA,France,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3948,FRA,France,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3949,FRA,France,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3950,FRA,France,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3951,FRA,France,2020-01-25,3,3,0,0,0.046,0.046,0.0,0.0,4.0
3952,FRA,France,2020-01-26,3,0,0,0,0.046,0.0,0.0,0.0,4.0
3953,FRA,France,2020-01-27,3,0,0,0,0.046,0.0,0.0,0.0,4.0
3954,FRA,France,2020-01-28,3,0,0,0,0.046,0.0,0.0,0.0,4.0
3955,FRA,France,2020-01-29,4,1,0,0,0.061,0.015,0.0,0.0,4.0
3956,FRA,France,2020-01-30,5,1,0,0,0.077,0.015,0.0,0.0,4.0
3957,FRA,France,2020-01-31,6,1,0,0,0.092,0.015,0.0,0.0,4.0
3958,FRA,France,2020-02-01,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3959,FRA,France,2020-02-02,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3960,FRA,France,2020-02-03,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3961,FRA,France,2020-02-04,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3962,FRA,France,2020-02-05,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3963,FRA,France,2020-02-06,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3964,FRA,France,2020-02-07,6,0,0,0,0.092,0.0,0.0,0.0,4.0
3965,FRA,France,2020-02-08,11,5,0,0,0.16899999999999998,0.077,0.0,0.0,4.0
3966,FRA,France,2020-02-09,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3967,FRA,France,2020-02-10,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3968,FRA,France,2020-02-11,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3969,FRA,France,2020-02-12,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3970,FRA,France,2020-02-13,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3971,FRA,France,2020-02-14,11,0,0,0,0.16899999999999998,0.0,0.0,0.0,4.0
3972,FRA,France,2020-02-15,11,0,1,1,0.16899999999999998,0.0,0.015,0.015,4.0
3973,FRA,France,2020-02-16,11,0,1,0,0.16899999999999998,0.0,0.015,0.0,4.0
3974,FRA,France,2020-02-17,12,1,1,0,0.184,0.015,0.015,0.0,4.0
3975,FRA,France,2020-02-18,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3976,FRA,France,2020-02-19,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3977,FRA,France,2020-02-20,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3978,FRA,France,2020-02-21,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3979,FRA,France,2020-02-22,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3980,FRA,France,2020-02-23,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3981,FRA,France,2020-02-24,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3982,FRA,France,2020-02-25,12,0,1,0,0.184,0.0,0.015,0.0,4.0
3983,FRA,France,2020-02-26,14,2,1,0,0.214,0.031,0.015,0.0,4.0
3984,FRA,France,2020-02-27,17,3,2,1,0.26,0.046,0.031,0.015,4.0
3985,FRA,France,2020-02-28,38,21,2,0,0.5820000000000001,0.322,0.031,0.0,4.0
3986,FRA,France,2020-02-29,57,19,2,0,0.873,0.29100000000000004,0.031,0.0,4.0
3987,FRA,France,2020-03-01,100,43,2,0,1.5319999999999998,0.659,0.031,0.0,4.0
3988,FRA,France,2020-03-02,130,30,2,0,1.992,0.46,0.031,0.0,4.0
3989,FRA,France,2020-03-03,178,48,3,1,2.727,0.735,0.046,0.015,4.0
3990,FRA,France,2020-03-04,212,34,4,1,3.248,0.521,0.061,0.015,4.0
3991,FRA,France,2020-03-05,285,73,4,0,4.3660000000000005,1.1179999999999999,0.061,0.0,4.0
3992,FRA,France,2020-03-06,423,138,7,3,6.48,2.114,0.107,0.046,4.0
3993,FRA,France,2020-03-07,613,190,9,2,9.391,2.911,0.138,0.031,4.0
3994,FRA,France,2020-03-08,716,103,10,1,10.969000000000001,1.578,0.153,0.015,4.0
3995,FRA,France,2020-03-09,1126,410,19,9,17.25,6.281000000000001,0.29100000000000004,0.138,4.0
3996,FRA,France,2020-03-10,1412,286,30,11,21.631999999999998,4.382,0.46,0.16899999999999998,4.0
3997,FRA,France,2020-03-11,1784,372,33,3,27.331,5.699,0.506,0.046,4.0
3998,FRA,France,2020-03-12,2281,497,48,15,34.945,7.614,0.735,0.23,4.0
3999,FRA,France,2020-03-13,2876,595,61,13,44.06100000000001,9.115,0.935,0.19899999999999998,4.0
4000,FRA,France,2020-03-14,3661,785,79,18,56.086999999999996,12.026,1.21,0.276,4.0
4001,FRA,France,2020-03-15,4499,838,91,12,68.925,12.838,1.3940000000000001,0.184,4.0
4002,FRA,France,2020-03-16,5423,924,127,36,83.081,14.155999999999999,1.946,0.552,4.0
4003,FRA,France,2020-03-17,6633,1210,148,21,101.619,18.537,2.267,0.322,4.0
4004,FRA,France,2020-03-18,7730,1097,175,27,118.425,16.805999999999997,2.681,0.414,4.0
