,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Continent
5219,IRL,Ireland,2020-03-22,785,102,3,0,158.97799999999998,20.656999999999996,0.608,0.0,4.0
5220,IRL,Ireland,2020-03-23,906,121,4,1,183.483,24.505,0.81,0.203,4.0
5221,IRL,Ireland,2020-03-24,1125,219,6,2,227.834,44.352,1.215,0.405,4.0
5222,IRL,Ireland,2020-03-25,1329,204,7,1,269.14799999999997,41.31399999999999,1.4180000000000001,0.203,4.0
5223,IRL,Ireland,2020-03-26,1564,235,9,2,316.741,47.592,1.8230000000000002,0.405,4.0
5224,IRL,Ireland,2020-03-27,1819,255,19,10,368.38300000000004,51.641999999999996,3.8480000000000003,2.025,4.0
5225,IRL,Ireland,2020-03-28,2121,302,22,3,429.54400000000004,61.161,4.455,0.608,4.0
5226,IRL,Ireland,2020-03-29,2415,294,36,14,489.085,59.541000000000004,7.291,2.835,4.0
5227,IRL,Ireland,2020-03-30,2615,200,46,10,529.589,40.504,9.316,2.025,4.0
5228,IRL,Ireland,2020-03-31,2910,295,54,8,589.332,59.743,10.936,1.62,4.0
5229,IRL,Ireland,2020-04-01,3235,325,71,17,655.151,65.819,14.379000000000001,3.443,4.0
5230,IRL,Ireland,2020-04-02,3447,212,85,14,698.085,42.934,17.214000000000002,2.835,4.0
5231,IRL,Ireland,2020-04-03,3849,402,98,13,779.498,81.413,19.847,2.633,4.0
5232,IRL,Ireland,2020-04-04,4273,424,120,22,865.3660000000001,85.868,24.302,4.455,4.0
5233,IRL,Ireland,2020-04-05,4604,331,137,17,932.4,67.03399999999999,27.745,3.443,4.0
5234,IRL,Ireland,2020-04-06,5111,507,158,21,1035.077,102.677,31.998,4.253,4.0
5235,IRL,Ireland,2020-04-07,5364,253,174,16,1086.315,51.236999999999995,35.238,3.24,4.0
5236,IRL,Ireland,2020-04-08,5709,345,210,36,1156.184,69.869,42.528999999999996,7.291,4.0
5237,IRL,Ireland,2020-04-09,6224,515,235,25,1260.481,104.29799999999999,47.592,5.063,4.0
5238,IRL,Ireland,2020-04-10,7393,1169,263,28,1497.227,236.745,53.263000000000005,5.671,4.0
5239,IRL,Ireland,2020-04-11,8089,696,287,24,1638.18,140.954,58.123000000000005,4.86,4.0
5240,IRL,Ireland,2020-04-12,8928,839,320,33,1808.094,169.91400000000002,64.806,6.683,4.0
5241,IRL,Ireland,2020-04-13,9655,727,334,14,1955.326,147.232,67.642,2.835,4.0
5242,IRL,Ireland,2020-04-14,10647,992,365,31,2156.225,200.899,73.92,6.278,4.0
5243,IRL,Ireland,2020-04-15,11479,832,406,41,2324.721,168.49599999999998,82.223,8.302999999999999,4.0
5244,IRL,Ireland,2020-04-16,12547,1068,444,38,2541.012,216.291,89.919,7.696000000000001,4.0
5245,IRL,Ireland,2020-04-17,13271,724,486,42,2687.636,146.624,98.42399999999999,8.506,4.0
5246,IRL,Ireland,2020-04-18,13980,709,530,44,2831.223,143.586,107.335,8.911,4.0
5465,ISL,Iceland,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5466,ISL,Iceland,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5467,ISL,Iceland,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5468,ISL,Iceland,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5469,ISL,Iceland,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5470,ISL,Iceland,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5471,ISL,Iceland,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5472,ISL,Iceland,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5473,ISL,Iceland,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5474,ISL,Iceland,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5475,ISL,Iceland,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5476,ISL,Iceland,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5477,ISL,Iceland,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5478,ISL,Iceland,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5479,ISL,Iceland,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5480,ISL,Iceland,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5481,ISL,Iceland,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5482,ISL,Iceland,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5483,ISL,Iceland,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5484,ISL,Iceland,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5485,ISL,Iceland,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5486,ISL,Iceland,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5487,ISL,Iceland,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5488,ISL,Iceland,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5489,ISL,Iceland,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5490,ISL,Iceland,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5491,ISL,Iceland,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5492,ISL,Iceland,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5493,ISL,Iceland,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5494,ISL,Iceland,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5495,ISL,Iceland,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5496,ISL,Iceland,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5497,ISL,Iceland,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5498,ISL,Iceland,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5499,ISL,Iceland,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5500,ISL,Iceland,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5501,ISL,Iceland,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5502,ISL,Iceland,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5503,ISL,Iceland,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5504,ISL,Iceland,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5505,ISL,Iceland,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5506,ISL,Iceland,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5507,ISL,Iceland,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5508,ISL,Iceland,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5509,ISL,Iceland,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5510,ISL,Iceland,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5511,ISL,Iceland,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5512,ISL,Iceland,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5513,ISL,Iceland,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5514,ISL,Iceland,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5515,ISL,Iceland,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5516,ISL,Iceland,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5517,ISL,Iceland,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5518,ISL,Iceland,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5519,ISL,Iceland,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5520,ISL,Iceland,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5521,ISL,Iceland,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5522,ISL,Iceland,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5523,ISL,Iceland,2020-02-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5524,ISL,Iceland,2020-02-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5525,ISL,Iceland,2020-02-29,1,1,0,0,2.93,2.93,0.0,0.0,4.0
5526,ISL,Iceland,2020-03-01,1,0,0,0,2.93,0.0,0.0,0.0,4.0
5527,ISL,Iceland,2020-03-02,3,2,0,0,8.791,5.861000000000001,0.0,0.0,4.0
5528,ISL,Iceland,2020-03-03,6,3,0,0,17.582,8.791,0.0,0.0,4.0
5529,ISL,Iceland,2020-03-04,16,10,0,0,46.886,29.304000000000002,0.0,0.0,4.0
5530,ISL,Iceland,2020-03-05,26,10,0,0,76.19,29.304000000000002,0.0,0.0,4.0
5531,ISL,Iceland,2020-03-06,35,9,0,0,102.564,26.374000000000002,0.0,0.0,4.0
5532,ISL,Iceland,2020-03-07,43,8,0,0,126.007,23.443,0.0,0.0,4.0
5533,ISL,Iceland,2020-03-08,53,10,0,0,155.311,29.304000000000002,0.0,0.0,4.0
5534,ISL,Iceland,2020-03-09,55,2,0,0,161.172,5.861000000000001,0.0,0.0,4.0
5535,ISL,Iceland,2020-03-10,65,10,0,0,190.476,29.304000000000002,0.0,0.0,4.0
5536,ISL,Iceland,2020-03-11,70,5,0,0,205.128,14.652000000000001,0.0,0.0,4.0
5537,ISL,Iceland,2020-03-12,85,15,0,0,249.084,43.956,0.0,0.0,4.0
5538,ISL,Iceland,2020-03-13,117,32,0,0,342.85699999999997,93.773,0.0,0.0,4.0
5539,ISL,Iceland,2020-03-14,117,0,0,0,342.85699999999997,0.0,0.0,0.0,4.0
5540,ISL,Iceland,2020-03-15,138,21,0,0,404.39599999999996,61.538000000000004,0.0,0.0,4.0
5541,ISL,Iceland,2020-03-16,178,40,0,0,521.612,117.21600000000001,0.0,0.0,4.0
5542,ISL,Iceland,2020-03-17,199,21,0,0,583.15,61.538000000000004,0.0,0.0,4.0
5543,ISL,Iceland,2020-03-18,247,48,0,0,723.81,140.659,0.0,0.0,4.0
5544,ISL,Iceland,2020-03-19,250,3,0,0,732.6010000000001,8.791,0.0,0.0,4.0
5545,ISL,Iceland,2020-03-20,330,80,1,1,967.033,234.43200000000002,2.93,2.93,4.0
5546,ISL,Iceland,2020-03-21,409,79,1,0,1198.535,231.502,2.93,0.0,4.0
5547,ISL,Iceland,2020-03-22,473,64,1,0,1386.0810000000001,187.546,2.93,0.0,4.0
5548,ISL,Iceland,2020-03-23,568,95,1,0,1664.469,278.388,2.93,0.0,4.0
5549,ISL,Iceland,2020-03-24,588,20,2,1,1723.0770000000002,58.608000000000004,5.861000000000001,2.93,4.0
5550,ISL,Iceland,2020-03-25,648,60,2,0,1898.901,175.824,5.861000000000001,0.0,4.0
5551,ISL,Iceland,2020-03-26,737,89,2,0,2159.7070000000003,260.806,5.861000000000001,0.0,4.0
5552,ISL,Iceland,2020-03-27,802,65,2,0,2350.183,190.476,5.861000000000001,0.0,4.0
5553,ISL,Iceland,2020-03-28,890,88,2,0,2608.0589999999997,257.875,5.861000000000001,0.0,4.0
5554,ISL,Iceland,2020-03-29,963,73,2,0,2821.978,213.919,5.861000000000001,0.0,4.0
5555,ISL,Iceland,2020-03-30,1020,57,2,0,2989.011,167.033,5.861000000000001,0.0,4.0
5556,ISL,Iceland,2020-03-31,1086,66,2,0,3182.4179999999997,193.407,5.861000000000001,0.0,4.0
5557,ISL,Iceland,2020-04-01,1135,49,2,0,3326.007,143.59,5.861000000000001,0.0,4.0
5558,ISL,Iceland,2020-04-02,1220,85,2,0,3575.092,249.084,5.861000000000001,0.0,4.0
5559,ISL,Iceland,2020-04-03,1319,99,4,2,3865.2009999999996,290.11,11.722000000000001,5.861000000000001,4.0
5560,ISL,Iceland,2020-04-04,1364,45,4,0,3997.07,131.868,11.722000000000001,0.0,4.0
5561,ISL,Iceland,2020-04-05,1417,53,4,0,4152.380999999999,155.311,11.722000000000001,0.0,4.0
5562,ISL,Iceland,2020-04-06,1486,69,4,0,4354.579000000001,202.19799999999998,11.722000000000001,0.0,4.0
5563,ISL,Iceland,2020-04-07,1562,76,6,2,4577.289000000001,222.71099999999998,17.582,5.861000000000001,4.0
5564,ISL,Iceland,2020-04-08,1586,24,6,0,4647.619000000001,70.33,17.582,0.0,4.0
5565,ISL,Iceland,2020-04-09,1616,30,6,0,4735.531,87.912,17.582,0.0,4.0
5566,ISL,Iceland,2020-04-10,1648,32,6,0,4829.304,93.773,17.582,0.0,4.0
5567,ISL,Iceland,2020-04-11,1675,27,7,1,4908.425,79.12100000000001,20.513,2.93,4.0
5568,ISL,Iceland,2020-04-12,1689,14,8,1,4949.451,41.026,23.443,2.93,4.0
5569,ISL,Iceland,2020-04-13,1701,12,8,0,4984.615,35.165,23.443,0.0,4.0
5570,ISL,Iceland,2020-04-14,1711,10,8,0,5013.919,29.304000000000002,23.443,0.0,4.0
5571,ISL,Iceland,2020-04-15,1720,9,8,0,5040.293,26.374000000000002,23.443,0.0,4.0
5572,ISL,Iceland,2020-04-16,1727,7,8,0,5060.806,20.513,23.443,0.0,4.0
5573,ISL,Iceland,2020-04-17,1739,12,8,0,5095.971,35.165,23.443,0.0,4.0
5574,ISL,Iceland,2020-04-18,1754,15,8,0,5139.927,43.956,23.443,0.0,4.0
5685,ITA,Italy,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5686,ITA,Italy,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5687,ITA,Italy,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5688,ITA,Italy,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5689,ITA,Italy,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5690,ITA,Italy,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5691,ITA,Italy,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5692,ITA,Italy,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5693,ITA,Italy,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5694,ITA,Italy,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5695,ITA,Italy,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5696,ITA,Italy,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5697,ITA,Italy,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5698,ITA,Italy,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5699,ITA,Italy,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5700,ITA,Italy,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5701,ITA,Italy,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5702,ITA,Italy,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5703,ITA,Italy,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5704,ITA,Italy,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5705,ITA,Italy,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5706,ITA,Italy,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5707,ITA,Italy,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5708,ITA,Italy,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5709,ITA,Italy,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5710,ITA,Italy,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5711,ITA,Italy,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5712,ITA,Italy,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5713,ITA,Italy,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5714,ITA,Italy,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5715,ITA,Italy,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
5716,ITA,Italy,2020-01-31,3,3,0,0,0.05,0.05,0.0,0.0,4.0
5717,ITA,Italy,2020-02-01,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5718,ITA,Italy,2020-02-02,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5719,ITA,Italy,2020-02-03,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5720,ITA,Italy,2020-02-04,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5721,ITA,Italy,2020-02-05,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5722,ITA,Italy,2020-02-06,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5723,ITA,Italy,2020-02-07,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5724,ITA,Italy,2020-02-08,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5725,ITA,Italy,2020-02-09,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5726,ITA,Italy,2020-02-10,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5727,ITA,Italy,2020-02-11,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5728,ITA,Italy,2020-02-12,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5729,ITA,Italy,2020-02-13,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5730,ITA,Italy,2020-02-14,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5731,ITA,Italy,2020-02-15,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5732,ITA,Italy,2020-02-16,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5733,ITA,Italy,2020-02-17,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5734,ITA,Italy,2020-02-18,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5735,ITA,Italy,2020-02-19,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5736,ITA,Italy,2020-02-20,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5737,ITA,Italy,2020-02-21,3,0,0,0,0.05,0.0,0.0,0.0,4.0
5738,ITA,Italy,2020-02-22,17,14,0,0,0.281,0.23199999999999998,0.0,0.0,4.0
5739,ITA,Italy,2020-02-23,79,62,2,2,1.307,1.025,0.033,0.033,4.0
5740,ITA,Italy,2020-02-24,132,53,2,0,2.1830000000000003,0.877,0.033,0.0,4.0
5741,ITA,Italy,2020-02-25,229,97,6,4,3.7880000000000003,1.604,0.099,0.066,4.0
5742,ITA,Italy,2020-02-26,322,93,11,5,5.3260000000000005,1.538,0.182,0.083,4.0
5743,ITA,Italy,2020-02-27,400,78,12,1,6.6160000000000005,1.29,0.198,0.017,4.0
5744,ITA,Italy,2020-02-28,650,250,17,5,10.751,4.135,0.281,0.083,4.0
5745,ITA,Italy,2020-02-29,888,238,21,4,14.687000000000001,3.9360000000000004,0.34700000000000003,0.066,4.0
5746,ITA,Italy,2020-03-01,1128,240,29,8,18.656,3.969,0.48,0.132,4.0
5747,ITA,Italy,2020-03-02,1689,561,35,6,27.935,9.279,0.579,0.099,4.0
5748,ITA,Italy,2020-03-03,2036,347,52,17,33.674,5.739,0.86,0.281,4.0
5749,ITA,Italy,2020-03-04,2502,466,80,28,41.381,7.707000000000001,1.3230000000000002,0.46299999999999997,4.0
5750,ITA,Italy,2020-03-05,3089,587,107,27,51.09,9.709,1.77,0.447,4.0
5751,ITA,Italy,2020-03-06,3858,769,148,41,63.809,12.719000000000001,2.448,0.6779999999999999,4.0
5752,ITA,Italy,2020-03-07,4636,778,197,49,76.676,12.868,3.258,0.81,4.0
5753,ITA,Italy,2020-03-08,5883,1247,233,36,97.301,20.625,3.8539999999999996,0.595,4.0
5754,ITA,Italy,2020-03-09,7375,1492,366,133,121.978,24.677,6.053,2.2,4.0
5755,ITA,Italy,2020-03-10,9172,1797,464,98,151.69899999999998,29.721,7.6739999999999995,1.621,4.0
5756,ITA,Italy,2020-03-11,10149,977,631,167,167.858,16.159000000000002,10.436,2.762,4.0
5757,ITA,Italy,2020-03-12,12462,2313,827,196,206.114,38.256,13.677999999999999,3.242,4.0
5758,ITA,Italy,2020-03-13,15113,2651,1016,189,249.959,43.846000000000004,16.804000000000002,3.1260000000000003,4.0
5759,ITA,Italy,2020-03-14,17660,2547,1268,252,292.085,42.126000000000005,20.971999999999998,4.168,4.0
5760,ITA,Italy,2020-03-15,21157,3497,1441,173,349.923,57.838,23.833000000000002,2.861,4.0
5761,ITA,Italy,2020-03-16,23980,2823,1811,370,396.61400000000003,46.691,29.953000000000003,6.12,4.0
5762,ITA,Italy,2020-03-17,27980,4000,2158,347,462.77099999999996,66.157,35.692,5.739,4.0
5763,ITA,Italy,2020-03-18,31506,3526,2505,347,521.089,58.318000000000005,41.431000000000004,5.739,4.0
5764,ITA,Italy,2020-03-19,35713,4207,2978,473,590.67,69.581,49.254,7.8229999999999995,4.0
5765,ITA,Italy,2020-03-20,41035,5322,3407,429,678.693,88.022,56.35,7.095,4.0
5766,ITA,Italy,2020-03-21,47021,5986,4032,625,777.697,99.005,66.687,10.337,4.0
5767,ITA,Italy,2020-03-22,53578,6557,4827,795,886.1460000000001,108.449,79.835,13.149000000000001,4.0
5768,ITA,Italy,2020-03-23,59138,5560,5476,649,978.105,91.959,90.57,10.734000000000002,4.0
5769,ITA,Italy,2020-03-24,63927,4789,6077,601,1057.312,79.207,100.51,9.94,4.0
5770,ITA,Italy,2020-03-25,69176,5249,6820,743,1144.127,86.815,112.79799999999999,12.289000000000001,4.0
5771,ITA,Italy,2020-03-26,74386,5210,7505,685,1230.297,86.17,124.12799999999999,11.329,4.0
5772,ITA,Italy,2020-03-27,80539,6153,8165,660,1332.0639999999999,101.76700000000001,135.04399999999998,10.915999999999999,4.0
5773,ITA,Italy,2020-03-28,86498,5959,9136,971,1430.622,98.55799999999999,151.10399999999998,16.06,4.0
5774,ITA,Italy,2020-03-29,92472,5974,10023,887,1529.4279999999999,98.806,165.774,14.67,4.0
5775,ITA,Italy,2020-03-30,97689,5217,10781,758,1615.714,86.286,178.31099999999998,12.537,4.0
5776,ITA,Italy,2020-03-31,101739,4050,11591,810,1682.6979999999999,66.984,191.708,13.397,4.0
5777,ITA,Italy,2020-04-01,105792,4053,12430,839,1749.7320000000002,67.03399999999999,205.584,13.877,4.0
5778,ITA,Italy,2020-04-02,110574,4782,13157,727,1828.8229999999999,79.09100000000001,217.608,12.024000000000001,4.0
5779,ITA,Italy,2020-04-03,115242,4668,13917,760,1906.029,77.206,230.178,12.57,4.0
5780,ITA,Italy,2020-04-04,119827,4585,14681,764,1981.862,75.833,242.81400000000002,12.636,4.0
5781,ITA,Italy,2020-04-05,124632,4805,15362,681,2061.334,79.472,254.078,11.263,4.0
5782,ITA,Italy,2020-04-06,128948,4316,15889,527,2132.718,71.384,262.79400000000004,8.716000000000001,4.0
5783,ITA,Italy,2020-04-07,132547,3599,16525,636,2192.243,59.525,273.313,10.519,4.0
5784,ITA,Italy,2020-04-08,135586,3039,17129,604,2242.506,50.263000000000005,283.303,9.99,4.0
5785,ITA,Italy,2020-04-09,139422,3836,17669,540,2305.951,63.445,292.23400000000004,8.931000000000001,4.0
5786,ITA,Italy,2020-04-10,143626,4204,18281,612,2375.482,69.531,302.356,10.122,4.0
5787,ITA,Italy,2020-04-11,147577,3951,18851,570,2440.8289999999997,65.347,311.783,9.427,4.0
5788,ITA,Italy,2020-04-12,152271,4694,19470,619,2518.465,77.63600000000001,322.02099999999996,10.238,4.0
5789,ITA,Italy,2020-04-13,156363,4092,19901,431,2586.144,67.679,329.15,7.127999999999999,4.0
5790,ITA,Italy,2020-04-14,159516,3153,20465,564,2638.2929999999997,52.148999999999994,338.478,9.328,4.0
5791,ITA,Italy,2020-04-15,162488,2972,21069,604,2687.448,49.155,348.468,9.99,4.0
5792,ITA,Italy,2020-04-16,165155,2667,21647,578,2731.558,44.11,358.028,9.56,4.0
5793,ITA,Italy,2020-04-17,168941,3786,22172,525,2794.176,62.618,366.711,8.683,4.0
5794,ITA,Italy,2020-04-18,172434,3493,22747,575,2851.948,57.772,376.221,9.51,4.0
5832,JEY,Jersey,2020-03-20,5,5,0,0,0.0,0.0,0.0,0.0,4.0
5833,JEY,Jersey,2020-03-21,12,7,0,0,0.0,0.0,0.0,0.0,4.0
5834,JEY,Jersey,2020-03-22,12,0,0,0,0.0,0.0,0.0,0.0,4.0
5835,JEY,Jersey,2020-03-23,15,3,0,0,0.0,0.0,0.0,0.0,4.0
5836,JEY,Jersey,2020-03-24,18,3,0,0,0.0,0.0,0.0,0.0,4.0
5837,JEY,Jersey,2020-03-25,18,0,0,0,0.0,0.0,0.0,0.0,4.0
5838,JEY,Jersey,2020-03-26,18,0,0,0,0.0,0.0,0.0,0.0,4.0
5839,JEY,Jersey,2020-03-27,32,14,1,1,0.0,0.0,0.0,0.0,4.0
5840,JEY,Jersey,2020-03-28,52,20,1,0,0.0,0.0,0.0,0.0,4.0
5841,JEY,Jersey,2020-03-29,61,9,1,0,0.0,0.0,0.0,0.0,4.0
5842,JEY,Jersey,2020-03-30,63,2,2,1,0.0,0.0,0.0,0.0,4.0
5843,JEY,Jersey,2020-03-31,63,0,2,0,0.0,0.0,0.0,0.0,4.0
5844,JEY,Jersey,2020-04-01,81,18,2,0,0.0,0.0,0.0,0.0,4.0
5845,JEY,Jersey,2020-04-02,81,0,2,0,0.0,0.0,0.0,0.0,4.0
5846,JEY,Jersey,2020-04-03,81,0,2,0,0.0,0.0,0.0,0.0,4.0
5847,JEY,Jersey,2020-04-04,118,37,2,0,0.0,0.0,0.0,0.0,4.0
5848,JEY,Jersey,2020-04-05,123,5,3,1,0.0,0.0,0.0,0.0,4.0
5849,JEY,Jersey,2020-04-06,155,32,3,0,0.0,0.0,0.0,0.0,4.0
5850,JEY,Jersey,2020-04-07,169,14,3,0,0.0,0.0,0.0,0.0,4.0
5851,JEY,Jersey,2020-04-08,170,1,3,0,0.0,0.0,0.0,0.0,4.0
5852,JEY,Jersey,2020-04-09,170,0,3,0,0.0,0.0,0.0,0.0,4.0
5853,JEY,Jersey,2020-04-10,183,13,3,0,0.0,0.0,0.0,0.0,4.0
5854,JEY,Jersey,2020-04-11,198,15,4,1,0.0,0.0,0.0,0.0,4.0
5855,JEY,Jersey,2020-04-12,198,0,4,0,0.0,0.0,0.0,0.0,4.0
5856,JEY,Jersey,2020-04-13,213,15,4,0,0.0,0.0,0.0,0.0,4.0
5857,JEY,Jersey,2020-04-14,217,4,4,0,0.0,0.0,0.0,0.0,4.0
5858,JEY,Jersey,2020-04-15,217,0,4,0,0.0,0.0,0.0,0.0,4.0
5859,JEY,Jersey,2020-04-16,217,0,6,2,0.0,0.0,0.0,0.0,4.0
5860,JEY,Jersey,2020-04-17,223,6,10,4,0.0,0.0,0.0,0.0,4.0
5861,JEY,Jersey,2020-04-18,224,1,11,1,0.0,0.0,0.0,0.0,4.0
6677,LIE,Liechtenstein,2020-03-05,1,1,0,0,26.221,26.221,0.0,0.0,4.0
6678,LIE,Liechtenstein,2020-03-12,3,2,0,0,78.664,52.443000000000005,0.0,0.0,4.0
6679,LIE,Liechtenstein,2020-03-13,4,1,0,0,104.885,26.221,0.0,0.0,4.0
